OBJECTID,FIRST_DIST,FIRST_Z
142,70.44565655,4.0834
143,70.94527114,4.0961
144,71.44488572,4.1039
145,71.94450031,4.0929
146,72.44411489,4.0916
147,72.94372948,4.0953
148,73.44334406,4.0881
149,73.94295865,4.0753
150,74.44257324,4.087
151,74.94218782,4.0899
152,75.4418024,4.0914
153,75.94141699,4.0924
154,76.44103158,4.0971
155,76.94064616,4.094
156,77.44026075,4.1035
157,77.93987533,4.1086
158,78.43948992,4.1127
159,78.9391045,4.1229
160,79.43871909,4.1292
161,79.93833367,4.1343
162,80.43794826,4.1476
163,80.93756284,4.1502
164,81.43717743,4.1461
165,81.93679202,4.1492
166,82.4364066,4.1478
167,82.93602119,4.1452
168,83.43563577,4.145
169,83.93525036,4.1619
170,84.43486494,4.1785
171,84.93447953,4.1682
172,85.43409411,4.1282
173,85.9337087,4.0841
174,86.43332328,4.04
175,86.93293787,3.9933
176,87.43255245,3.942
177,87.93216704,3.8987
178,88.43178163,3.8606
179,88.93139621,3.8225
180,89.4310108,3.7839
181,89.93062539,3.7698
182,90.43023997,3.7391
183,90.92985455,3.7047
184,91.42946914,3.6956
185,91.92908373,3.6649
186,92.42869831,3.6346
187,92.9283129,3.6049
188,93.42792748,3.5926
189,93.92754207,3.5729
190,94.42715665,3.5484
191,94.92677124,3.5254
192,95.42638582,3.5085
193,95.92600041,3.4786
194,96.425615,3.4289
195,96.92522958,3.3833
196,97.42484417,3.3541
197,97.92445875,3.3153
198,98.42407334,3.2705
199,98.92368792,3.2403
200,99.42330251,3.2058
201,99.92291709,3.172
202,100.4225317,3.1403
203,100.9221463,3.1231
204,101.4217609,3.0985
205,101.9213754,3.0771
206,102.42099,3.0724
207,102.9206046,3.0435
208,103.4202192,3.0208
209,103.9198338,3.0123
210,104.4194484,2.9986
211,104.9190629,2.9978
212,105.4186775,2.9697
213,105.9182921,2.9238
214,106.4179067,2.8783
215,106.9175213,2.8316
216,107.4171359,2.7562
217,107.9167505,2.6704
218,108.416365,2.5823
219,108.9159796,2.4806
220,109.4155942,2.3908
221,109.9152088,2.2951
222,110.4148234,2.2086
223,110.914438,2.1293
224,111.4140526,2.0566
225,111.9136671,1.972
226,112.4132817,1.886
227,112.9128963,1.8117
228,113.4125109,1.7262
229,113.9121255,1.6447
230,114.4117401,1.5822
231,114.9113547,1.5167
232,115.4109692,1.4422
233,115.9105838,1.375
234,116.4101984,1.3013
235,116.909813,1.2354
236,117.4094276,1.1742
237,117.9090422,1.121
238,118.4086568,1.0647
239,118.9082713,1.0176
240,119.4078859,0.9532
241,119.9075005,0.8949
242,120.4071151,0.8328
243,120.9067297,0.7785
244,121.4063443,0.7175
245,121.9059589,0.6661
246,122.4055734,0.6313
247,122.905188,0.578
248,123.4048026,0.5492
249,123.9044172,0.5119
250,124.4040318,0.4496
251,124.9036464,0.415
252,125.403261,0.3806
253,125.9028755,0.3262
254,126.4024901,0.2976
255,126.9021047,0.2765
256,127.4017193,0.2285
257,127.9013339,0.2028
258,128.4009485,0.171
259,128.9005631,0.1435
260,129.4001776,0.108
261,129.8997922,0.0698
262,130.3994068,0.0295
263,130.8990214,0.0044
264,131.398636,-0.0134
265,131.8982506,-0.0342
266,132.3978651,-0.0566
267,132.8974797,-0.0885
268,133.3970943,-0.1157
269,133.8967089,-0.1309
270,134.3963235,-0.1563
271,134.8959381,-0.174
272,135.3955527,-0.185
273,135.8951672,-0.2146
274,136.3947818,-0.2311
275,136.8943964,-0.2462
276,137.394011,-0.2786
277,137.8936256,-0.2819
278,138.3932402,-0.2435
279,138.8928548,-0.2344
280,139.3924693,-0.2344
281,139.8920839,-0.2359
282,140.3916985,-0.2418
283,140.8913131,-0.2378
284,141.3909277,-0.2526
285,141.8905423,-0.2378
286,142.3901569,-0.1183
287,142.8897714,-0.0325
288,143.389386,0.0133
289,143.8890006,0.016
290,144.3886152,0.0304
291,144.8882298,0.0239
292,145.3878444,0.0143
293,145.887459,-0.0245
294,146.3870735,-0.0875
295,146.8866881,-0.1713
296,147.3863027,-0.1589
297,147.8859173,-0.1795
298,148.3855319,-0.1791
299,148.8851465,-0.1836
300,149.3847611,-0.1821
301,149.8843756,-0.1841
302,0,4.7077
303,0.499614585,4.7765
304,0.99922917,4.8334
305,1.498843758,4.909
306,1.998458342,5.0024
307,2.498072929,5.1562
308,2.997687512,5.2912
309,3.4973021,5.4235
310,3.996916684,5.5704
311,4.496531271,5.662
312,4.996145856,5.6858
313,5.495760442,5.6547
314,5.995375028,5.6283
315,6.494989614,5.5722
316,6.994604198,5.4621
317,7.494218783,5.2833
318,7.99383337,5.0965
319,8.493447952,4.9155
320,8.99306254,4.8145
321,9.492677125,4.734
322,9.99229171,4.6583
323,10.49190629,4.6039
324,10.99152088,4.5509
325,11.49113547,4.5154
326,11.99075005,4.4786
327,12.49036464,4.4406
328,12.98997922,4.4264
329,13.48959381,4.4091
330,13.9892084,4.3813
331,14.48882298,4.3553
332,14.98843757,4.3325
333,15.48805215,4.3235
334,15.98766674,4.3084
335,16.48728132,4.2941
336,16.98689591,4.2795
337,17.48651049,4.2729
338,17.98612508,4.2518
339,18.48573966,4.244
340,18.98535425,4.2317
341,19.48496883,4.2146
342,19.98458342,4.2228
343,20.484198,4.1815
344,20.98381259,4.1719
345,21.48342718,4.1508
346,21.98304176,4.1712
347,22.48265635,4.1598
348,22.98227093,4.156
349,23.48188552,4.1798
350,23.9815001,4.2172
351,24.48111469,4.272
352,24.98072927,4.3446
353,25.48034386,4.4274
354,25.97995845,4.5171
355,26.47957303,4.6076
356,26.97918762,4.7083
357,27.4788022,4.7898
358,27.97841679,4.8975
359,28.47803137,5.0087
360,28.97764596,5.1183
361,29.47726054,5.2307
362,29.97687513,5.3228
363,30.47648971,5.3659
364,30.9761043,5.3875
365,31.47571889,5.3909
366,31.97533347,5.3848
367,32.47494806,5.3832
368,32.97456264,5.3929
369,33.47417723,5.3513
370,33.97379181,5.2475
371,34.4734064,5.1041
372,34.97302098,4.9498
373,35.47263557,4.7677
374,35.97225015,4.5779
375,36.47186474,4.3918
376,36.97147933,4.2116
377,37.47109391,4.0416
378,37.9707085,3.8834
379,38.47032308,3.7328
380,38.96993767,3.6244
381,39.46955225,3.5419
382,39.96916684,3.4615
383,40.46878142,3.4101
384,40.96839601,3.3649
385,41.4680106,3.3104
386,41.96762518,3.3083
387,42.46723977,3.3008
388,42.96685435,3.2862
389,43.46646894,3.2632
390,43.96608352,3.2844
391,44.46569811,3.2736
392,44.96531269,3.2799
393,45.46492728,3.2786
394,45.96454186,3.306
395,46.46415645,3.3224
396,46.96377104,3.3248
397,47.46338562,3.3384
398,47.96300021,3.3539
399,48.46261479,3.3807
400,48.96222938,3.3865
401,49.46184396,3.3945
402,49.96145855,3.4212
403,50.46107313,3.4474
404,50.96068772,3.4703
405,51.4603023,3.4771
406,51.95991689,3.5031
407,52.45953147,3.5244
408,52.95914606,3.5322
409,53.45876064,3.5479
410,53.95837523,3.5855
411,54.45798982,3.6184
412,54.9576044,3.6043
413,55.45721899,3.6053
414,55.95683357,3.635
415,56.45644816,3.6393
416,56.95606275,3.6429
417,57.45567733,3.6438
418,57.95529192,3.657
419,58.4549065,3.6707
420,58.95452108,3.661
421,59.45413567,3.6493
422,59.95375026,3.6452
423,60.45336484,3.6361
424,60.95297943,3.6391
425,61.45259401,3.6295
426,61.9522086,3.6329
427,62.45182318,3.624
428,62.95143777,3.6148
429,63.45105236,3.6194
430,63.95066694,3.6233
431,64.45028153,3.6314
432,64.94989611,3.64
433,65.4495107,3.6442
434,65.94912528,3.6407
435,66.44873987,3.6397
436,66.94835445,3.6409
437,67.44796904,3.6518
438,67.94758362,3.6636
439,68.44719821,3.6449
440,68.94681279,3.654
441,69.44642738,3.6708
442,69.94604197,3.6833
443,70.44565655,3.6753
444,70.94527114,3.689
445,71.44488572,3.6975
446,71.94450031,3.7099
447,72.44411489,3.7213
448,72.94372948,3.7303
449,73.44334406,3.7493
450,73.94295865,3.7675
451,74.44257324,3.7583
452,74.94218782,3.781
453,75.44180241,3.7964
454,75.94141699,3.8161
455,76.44103158,3.8295
456,76.94064616,3.8508
457,77.44026075,3.8678
458,77.93987533,3.847
459,78.43948992,3.8672
460,78.9391045,3.9069
461,79.43871909,3.9203
462,79.93833368,3.9114
463,80.43794826,3.9419
464,80.93756285,3.9454
465,81.43717743,3.951
466,81.93679202,3.9659
467,82.4364066,3.9937
468,82.93602119,4.0049
469,83.43563577,4.0114
470,83.93525036,3.9984
471,84.43486494,4.0181
472,84.93447953,4.0277
473,85.43409412,4.0278
474,85.9337087,4.0335
475,86.43332329,4.0367
476,86.93293787,4.0421
477,87.43255246,4.031
478,87.93216704,4.0485
479,88.43178163,4.0451
480,88.93139621,4.0326
481,89.4310108,4.0366
482,89.93062539,4.0264
483,90.43023997,4.0271
484,90.92985456,3.9955
485,91.42946914,3.9665
486,91.92908373,3.9567
487,92.42869831,3.9661
488,92.9283129,3.9514
489,93.42792748,3.935
490,93.92754207,3.9204
491,94.42715666,3.9151
492,94.92677124,3.8882
493,95.42638583,3.8572
494,95.92600041,3.8187
495,96.425615,3.7774
496,96.92522958,3.7323
497,97.42484417,3.6776
498,97.92445875,3.6257
499,98.42407334,3.5762
500,98.92368792,3.5114
501,99.42330251,3.4579
502,99.9229171,3.4062
503,100.4225317,3.3063
504,100.9221463,3.2287
505,101.4217609,3.1537
506,101.9213754,3.0913
507,102.42099,3.0632
508,102.9206046,3.0266
509,103.4202192,2.988
510,103.9198338,2.9369
511,104.4194484,2.887
512,104.9190629,2.8537
513,105.4186775,2.8194
514,105.9182921,2.7825
515,106.4179067,2.7423
516,106.9175213,2.7158
517,107.4171359,2.6665
518,107.9167505,2.6341
519,108.416365,2.601
520,108.9159796,2.5482
521,109.4155942,2.509
522,109.9152088,2.4591
523,110.4148234,2.416
524,110.914438,2.373
525,111.4140526,2.3309
526,111.9136671,2.2792
527,112.4132817,2.2322
528,112.9128963,2.1771
529,113.4125109,2.1194
530,113.9121255,2.0803
531,114.4117401,2.0187
532,114.9113547,1.964
533,115.4109692,1.9001
534,115.9105838,1.8485
535,116.4101984,1.794
536,116.909813,1.7408
537,117.4094276,1.6937
538,117.9090422,1.6352
539,118.4086568,1.5738
540,118.9082713,1.535
541,119.4078859,1.4693
542,119.9075005,1.416
543,120.4071151,1.3537
544,120.9067297,1.2765
545,121.4063443,1.2399
546,121.9059589,1.1646
547,122.4055734,1.1187
548,122.905188,1.0551
549,123.4048026,0.9861
550,123.9044172,0.9416
551,124.4040318,0.8816
552,124.9036464,0.822
553,125.403261,0.7683
554,125.9028755,0.728
555,126.4024901,0.6841
556,126.9021047,0.64
557,127.4017193,0.5868
558,127.9013339,0.5305
559,128.4009485,0.4909
560,128.9005631,0.4457
561,129.4001776,0.3968
562,129.8997922,0.3682
563,130.3994068,0.3176
564,130.8990214,0.2862
565,131.398636,0.2481
566,131.8982506,0.2249
567,132.3978652,0.2038
568,132.8974797,0.1899
569,133.3970943,0.1717
570,133.8967089,0.1443
571,134.3963235,0.1159
572,134.8959381,0.0872
573,135.3955527,0.0584
574,135.8951672,0.0297
575,136.3947818,0.001
576,136.8943964,-0.0264
577,137.394011,-0.0528
578,137.8936256,-0.0798
579,138.3932402,-0.0922
580,138.8928548,-0.0948
581,139.3924693,-0.0902
582,139.8920839,-0.0934
583,140.3916985,-0.1267
584,140.8913131,-0.1595
585,141.3909277,-0.1914
586,141.8905423,-0.1741
587,142.3901569,-0.1274
588,142.8897714,-0.1056
589,143.389386,-0.1321
590,143.8890006,-0.1622
591,144.3886152,-0.185
592,144.8882298,-0.1808
593,145.3878444,-0.196
594,145.887459,-0.2222
595,146.3870735,-0.2433
596,146.8866881,-0.2661
597,147.3863027,-0.2746
598,147.8859173,-0.2972
599,148.3855319,-0.3215
600,148.8851465,-0.3457
601,149.3847611,-0.3686
602,149.8843756,-0.3833
603,0,3.8941
604,0.499614583,3.9053
605,0.999229168,3.9246
606,1.498843757,3.9782
607,1.998458342,4.0184
608,2.498072926,4.0185
609,2.997687513,4.0135
610,3.497302097,4.0331
611,3.996916681,4.0255
612,4.496531269,4.0368
613,4.996145854,4.0535
614,5.495760439,4.0095
615,5.995375023,4.0098
616,6.494989611,4.0237
617,6.994604196,4.0477
618,7.494218781,4.1809
619,7.993833366,4.4142
620,8.493447951,4.611
621,8.99306254,4.7725
622,9.492677123,4.8478
623,9.992291707,4.8725
624,10.49190629,4.8998
625,10.99152088,4.8975
626,11.49113546,4.8886
627,11.99075005,4.895
628,12.49036464,4.965
629,12.98997922,5.1296
630,13.48959381,5.2898
631,13.98920839,5.3779
632,14.48882298,5.4272
633,14.98843756,5.5373
634,15.48805215,5.649
635,15.98766673,5.6299
636,16.48728132,5.5667
637,16.98689591,5.5397
638,17.48651049,5.5888
639,17.98612508,5.6096
640,18.48573966,5.6536
641,18.98535424,5.6662
642,19.48496883,5.6417
643,19.98458342,5.5558
644,20.484198,5.4083
645,20.98381259,5.2213
646,21.48342718,5.0912
647,21.98304176,4.9746
648,22.48265635,4.9198
649,22.98227093,4.8386
650,23.48188552,4.7746
651,23.9815001,4.712
652,24.48111469,4.6542
653,24.98072927,4.6018
654,25.48034386,4.5614
655,25.97995844,4.5186
656,26.47957303,4.4815
657,26.97918762,4.4386
658,27.4788022,4.4245
659,27.97841678,4.3962
660,28.47803137,4.378
661,28.97764596,4.3503
662,29.47726054,4.3246
663,29.97687513,4.3203
664,30.47648971,4.3136
665,30.9761043,4.287
666,31.47571888,4.2742
667,31.97533347,4.2403
668,32.47494806,4.2127
669,32.97456264,4.1987
670,33.47417723,4.2075
671,33.97379181,4.172
672,34.47340639,4.1686
673,34.97302098,4.1556
674,35.47263557,4.1384
675,35.97225015,4.1131
676,36.47186474,4.1097
677,36.97147932,4.0911
678,37.47109391,4.0585
679,37.97070849,4.0356
680,38.47032308,4.0183
681,38.96993766,4.0171
682,39.46955225,4.04
683,39.96916684,4.0907
684,40.46878142,4.1725
685,40.96839601,4.2647
686,41.46801059,4.3837
687,41.96762518,4.5219
688,42.46723976,4.6434
689,42.96685435,4.7521
690,43.46646893,4.8641
691,43.96608352,5.007
692,44.46569811,5.1186
693,44.96531269,5.2121
694,45.46492728,5.2956
695,45.96454186,5.3493
696,46.46415645,5.3677
697,46.96377103,5.3674
698,47.46338562,5.3683
699,47.9630002,5.3904
700,48.46261479,5.4094
701,48.96222937,5.4223
702,49.46184396,5.4059
703,49.96145855,5.3161
704,50.46107313,5.1892
705,50.96068772,5.0489
706,51.4603023,4.871
707,51.95991689,4.7123
708,52.45953147,4.5557
709,52.95914606,4.4047
710,53.45876064,4.2384
711,53.95837523,4.0846
712,54.45798981,3.946
713,54.9576044,3.8203
714,55.45721899,3.7249
715,55.95683357,3.6815
716,56.45644816,3.6314
717,56.95606274,3.5932
718,57.45567733,3.5463
719,57.95529191,3.5214
720,58.4549065,3.5411
721,58.95452108,3.5258
722,59.45413567,3.5147
723,59.95375026,3.4877
724,60.45336484,3.517
725,60.95297943,3.5312
726,61.45259401,3.5253
727,61.9522086,3.522
728,62.45182318,3.545
729,62.95143777,3.564
730,63.45105235,3.5683
731,63.95066694,3.5789
732,64.45028152,3.5976
733,64.94989611,3.6124
734,65.4495107,3.6187
735,65.94912528,3.6332
736,66.44873987,3.6462
737,66.94835445,3.6617
738,67.44796904,3.6694
739,67.94758362,3.6978
740,68.44719821,3.7243
741,68.94681279,3.7354
742,69.44642738,3.7375
743,69.94604197,3.761
744,70.44565655,3.804
745,70.94527113,3.8111
746,71.44488572,3.8208
747,71.94450031,3.8394
748,72.44411489,3.8639
749,72.94372948,3.864
750,73.44334406,3.8834
751,73.94295865,3.9111
752,74.44257323,3.9154
753,74.94218782,3.9108
754,75.44180241,3.935
755,75.94141699,3.9393
756,76.44103157,3.9298
757,76.94064616,3.9579
758,77.44026075,3.9687
759,77.93987533,3.9702
760,78.43948992,3.9671
761,78.9391045,3.971
762,79.43871909,3.9804
763,79.93833367,3.972
764,80.43794826,3.953
765,80.93756285,3.9617
766,81.43717743,3.9676
767,81.93679201,3.9528
768,82.4364066,3.9493
769,82.93602119,3.9562
770,83.43563577,3.9653
771,83.93525036,3.9592
772,84.43486494,3.953
773,84.93447953,3.9635
774,85.43409411,3.9729
775,85.9337087,3.9733
776,86.43332328,3.9637
777,86.93293787,3.9614
778,87.43255245,3.9711
779,87.93216704,3.9824
780,88.43178163,3.9801
781,88.93139621,3.9766
782,89.4310108,3.9611
783,89.93062538,3.9729
784,90.43023997,3.9722
785,90.92985455,3.9782
786,91.42946914,3.9776
787,91.92908372,3.9713
788,92.42869831,3.9649
789,92.9283129,3.9737
790,93.42792748,3.976
791,93.92754207,3.9683
792,94.42715665,3.9672
793,94.92677124,3.9687
794,95.42638582,3.9664
795,95.92600041,3.9613
796,96.42561499,3.9568
797,96.92522958,3.9588
798,97.42484417,3.924
799,97.92445875,3.9347
800,98.42407334,3.9306
801,98.92368792,3.921
802,99.42330251,3.9018
803,99.92291709,3.886
804,100.4225317,3.8702
805,100.9221463,3.8604
806,101.4217608,3.8219
807,101.9213754,3.7898
808,102.42099,3.7498
809,102.9206046,3.7129
810,103.4202192,3.6771
811,103.9198338,3.6297
812,104.4194484,3.5951
813,104.9190629,3.5502
814,105.4186775,3.5205
815,105.9182921,3.4899
816,106.4179067,3.4482
817,106.9175213,3.3996
818,107.4171359,3.3381
819,107.9167505,3.2742
820,108.416365,3.2073
821,108.9159796,3.1635
822,109.4155942,3.1045
823,109.9152088,3.0561
824,110.4148234,3.0128
825,110.914438,2.9529
826,111.4140526,2.8919
827,111.9136671,2.8535
828,112.4132817,2.8144
829,112.9128963,2.7727
830,113.4125109,2.731
831,113.9121255,2.6968
832,114.4117401,2.6449
833,114.9113547,2.5951
834,115.4109692,2.5562
835,115.9105838,2.5143
836,116.4101984,2.4635
837,116.909813,2.4134
838,117.4094276,2.3615
839,117.9090422,2.3135
840,118.4086568,2.2554
841,118.9082713,2.2049
842,119.4078859,2.1497
843,119.9075005,2.0888
844,120.4071151,2.0153
845,120.9067297,1.9589
846,121.4063443,1.9061
847,121.9059589,1.8516
848,122.4055734,1.7969
849,122.905188,1.7419
850,123.4048026,1.6831
851,123.9044172,1.6247
852,124.4040318,1.5659
853,124.9036464,1.5138
854,125.403261,1.4539
855,125.9028755,1.3947
856,126.4024901,1.3409
857,126.9021047,1.2751
858,127.4017193,1.2187
859,127.9013339,1.176
860,128.4009485,1.0889
861,128.900563,1.0327
862,129.4001776,0.9765
863,129.8997922,0.9099
864,130.3994068,0.8662
865,130.8990214,0.7978
866,131.398636,0.7515
867,131.8982506,0.6865
868,132.3978651,0.6332
869,132.8974797,0.6149
870,133.3970943,0.5378
871,133.8967089,0.4763
872,134.3963235,0.415
873,134.8959381,0.3888
874,135.3955527,0.3572
875,135.8951672,0.3015
876,136.3947818,0.2652
877,136.8943964,0.2421
878,137.394011,0.1929
879,137.8936256,0.1607
880,138.3932402,0.1143
881,138.8928548,0.0883
882,139.3924693,0.071
883,139.8920839,0.0314
884,140.3916985,0.0082
885,140.8913131,-0.0276
886,141.3909277,-0.0692
887,141.8905423,-0.0867
888,142.3901569,-0.12
889,142.8897714,-0.1338
890,143.389386,-0.1605
891,143.8890006,-0.1878
892,144.3886152,-0.1994
893,144.8882298,-0.2398
894,145.3878444,-0.2566
895,145.887459,-0.2457
896,146.3870735,-0.2789
897,146.8866881,-0.3014
898,147.3863027,-0.3222
899,147.8859173,-0.3061
900,148.3855319,-0.2988
901,148.8851465,-0.3039
902,149.3847611,-0.2703
903,149.8843756,-0.1693
904,0,4.0692
905,0.499614585,4.093
906,0.99922917,4.1145
907,1.498843755,4.1401
908,1.99845834,4.1593
909,2.498072927,4.1719
910,2.997687511,4.1772
911,3.497302099,4.2274
912,3.996916683,4.2608
913,4.496531269,4.2493
914,4.996145854,4.2679
915,5.495760438,4.3
916,5.995375022,4.3163
917,6.49498961,4.2722
918,6.994604194,4.2603
919,7.494218781,4.2531
920,7.993833369,4.2403
921,8.493447953,4.2171
922,8.993062535,4.1748
923,9.492677123,4.1487
924,9.992291707,4.1285
925,10.49190629,4.1069
926,10.99152088,4.1235
927,11.49113546,4.1364
928,11.99075005,4.1141
929,12.49036463,4.153
930,12.98997922,4.2083
931,13.48959381,4.254
932,13.98920839,4.2802
933,14.48882298,4.2119
934,14.98843756,4.2142
935,15.48805215,4.3185
936,15.98766673,4.3749
937,16.48728132,4.3553
938,16.9868959,4.3046
939,17.48651049,4.4457
940,17.98612508,4.571
941,18.48573966,4.6054
942,18.98535425,4.6412
943,19.48496883,4.6513
944,19.98458342,4.6398
945,20.484198,4.6128
946,20.98381259,4.5777
947,21.48342717,4.4925
948,21.98304176,4.5329
949,22.48265635,4.5806
950,22.98227093,4.5793
951,23.48188552,4.6467
952,23.9815001,4.7552
953,24.48111469,4.8815
954,24.98072927,4.9981
955,25.48034385,5.1882
956,25.97995844,5.3342
957,26.47957303,5.373
958,26.97918761,5.3657
959,27.4788022,5.3478
960,27.97841679,5.3336
961,28.47803137,5.3216
962,28.97764596,5.3019
963,29.47726054,5.2546
964,29.97687513,5.1576
965,30.47648971,4.9729
966,30.9761043,4.7651
967,31.47571888,4.6508
968,31.97533347,4.5569
969,32.47494805,4.4787
970,32.97456264,4.4245
971,33.47417722,4.3896
972,33.97379181,4.3568
973,34.47340639,4.3249
974,34.97302098,4.3009
975,35.47263557,4.266
976,35.97225015,4.2588
977,36.47186474,4.2314
978,36.97147932,4.2094
979,37.47109391,4.194
980,37.97070849,4.1684
981,38.47032308,4.1452
982,38.96993766,4.1249
983,39.46955225,4.1073
984,39.96916684,4.0966
985,40.46878142,4.0882
986,40.96839601,4.0674
987,41.46801059,4.0514
988,41.96762518,4.0406
989,42.46723976,4.0427
990,42.96685435,4.0197
991,43.46646893,4.0133
992,43.96608352,4.0195
993,44.4656981,4.0163
994,44.96531269,4.0065
995,45.46492728,4.0034
996,45.96454186,3.9978
997,46.46415645,3.9895
998,46.96377103,3.9984
999,47.46338562,4.0037
1000,47.9630002,3.9975
1001,48.46261479,4.0015
1002,48.96222937,4.0314
1003,49.46184396,4.0638
1004,49.96145854,4.1025
1005,50.46107313,4.1484
1006,50.96068771,4.2157
1007,51.4603023,4.2868
1008,51.95991689,4.3579
1009,52.45953147,4.4277
1010,52.95914606,4.5022
1011,53.45876064,4.5886
1012,53.95837523,4.6696
1013,54.45798981,4.7515
1014,54.9576044,4.8639
1015,55.45721898,4.9857
1016,55.95683357,5.078
1017,56.45644815,5.157
1018,56.95606274,5.2118
1019,57.45567733,5.2353
1020,57.95529191,5.2448
1021,58.45490649,5.2498
1022,58.95452108,5.2465
1023,59.45413567,5.2492
1024,59.95375025,5.233
1025,60.45336484,5.1615
1026,60.95297943,5.04
1027,61.45259401,4.9037
1028,61.95220859,4.7584
1029,62.45182318,4.5709
1030,62.95143776,4.4232
1031,63.45105235,4.2725
1032,63.95066694,4.1387
1033,64.45028152,3.9991
1034,64.94989611,3.9019
1035,65.44951069,3.8234
1036,65.94912528,3.7418
1037,66.44873986,3.6927
1038,66.94835445,3.6412
1039,67.44796903,3.6099
1040,67.94758362,3.5859
1041,68.44719821,3.5678
1042,68.94681279,3.578
1043,69.44642738,3.5748
1044,69.94604196,3.5551
1045,70.44565655,3.5491
1046,70.94527113,3.571
1047,71.44488572,3.5879
1048,71.9445003,3.5862
1049,72.44411489,3.5978
1050,72.94372947,3.6051
1051,73.44334406,3.6147
1052,73.94295865,3.6261
1053,74.44257323,3.6449
1054,74.94218782,3.6479
1055,75.4418024,3.6627
1056,75.94141699,3.6817
1057,76.44103157,3.7062
1058,76.94064616,3.7003
1059,77.44026075,3.7111
1060,77.93987533,3.7306
1061,78.43948992,3.7381
1062,78.9391045,3.7557
1063,79.43871909,3.7763
1064,79.93833367,3.8103
1065,80.43794826,3.8241
1066,80.93756284,3.8332
1067,81.43717743,3.8511
1068,81.93679202,3.8736
1069,82.4364066,3.8875
1070,82.93602119,3.8914
1071,83.43563577,3.9143
1072,83.93525035,3.9436
1073,84.43486494,3.9333
