OBJECTID,FIRST_DIST,FIRST_Z
462,9.992291711,4.7054
463,11.99075005,4.6896
464,13.98920839,4.7923
465,15.98766674,4.896
466,17.98612508,5.1475
467,19.98458342,5.2403
468,21.98304176,5.0467
469,23.9815001,5.0267
470,25.97995844,4.9833
471,27.97841679,4.6483
472,29.97687513,4.5577
473,31.97533347,4.5267
474,33.97379181,4.4706
475,35.97225016,4.4221
476,37.9707085,4.3768
477,39.96916684,4.3467
478,41.96762518,4.3278
479,43.96608352,4.32
480,45.96454186,4.2952
481,47.96300021,4.2743
482,49.96145855,4.2514
483,51.95991689,4.2404
484,53.95837523,4.2219
485,55.95683357,4.1957
486,57.95529192,4.1939
487,59.95375026,4.196
488,61.9522086,4.1909
489,63.95066694,4.1706
490,65.94912528,4.1726
491,67.94758362,4.184
492,69.94604197,4.1896
493,71.94450031,4.2146
494,73.94295865,4.2648
495,75.94141699,4.2965
496,77.93987533,4.3348
497,79.93833367,4.3956
498,81.93679202,4.4729
499,83.93525036,4.5488
500,85.9337087,4.5579
501,87.93216704,4.6126
502,89.93062538,4.5261
503,91.92908373,4.1094
504,93.92754207,3.7929
505,95.92600041,3.5613
506,97.92445875,3.3799
507,99.92291709,3.1283
508,101.9213754,2.823
509,103.9198338,2.5211
510,105.9182921,2.2138
511,107.9167505,1.9086
512,109.9152088,1.6047
513,111.9136671,1.346
514,113.9121255,1.1201
515,115.9105838,0.9023
516,117.9090422,0.6239
517,119.9075005,0.3242
518,121.9059589,0.1569
519,123.9044172,0.2121
520,125.9028755,0.2642
521,127.9013339,0.3068
522,129.8997922,0.2674
523,131.8982506,0.2097
524,133.8967089,0.1613
525,135.8951672,0.071
526,137.8936256,-0.0018
527,139.8920839,-0.0616
528,141.8905423,-0.1389
529,143.8890006,-0.1953
530,145.887459,-0.244
531,147.8859173,-0.2473
532,149.8843756,-0.2337
533,0,4.3978
534,1.99845834,4.8309
535,3.996916684,4.8814
536,5.995375026,5.006
537,7.993833366,5.05
538,9.992291708,4.7957
539,11.99075005,4.6879
540,13.98920839,4.6823
541,15.98766673,4.6415
542,17.98612508,4.6054
543,19.98458342,4.5625
544,21.98304176,4.566
545,23.9815001,4.5607
546,25.97995844,4.5209
547,27.97841678,4.4998
548,29.97687513,4.4405
549,31.97533347,4.4312
550,33.97379181,4.3786
551,35.97225015,4.3246
552,37.9707085,4.2463
553,39.96916684,4.2026
554,41.96762517,4.1815
555,43.96608352,4.1672
556,45.96454186,4.141
557,47.9630002,4.1102
558,49.96145854,4.0962
559,51.95991689,4.0954
560,53.95837523,4.089
561,55.95683357,4.0852
562,57.95529191,4.0918
563,59.95375026,4.0665
564,61.95220859,4.0545
565,63.95066694,4.0676
566,65.94912528,4.1028
567,67.94758363,4.1214
568,69.94604196,4.1363
569,71.94450031,4.1887
570,73.94295865,4.2567
571,75.94141699,4.3192
572,77.93987533,4.3855
573,79.93833367,4.4527
574,81.93679201,4.4975
575,83.93525036,4.5664
576,85.9337087,4.6218
577,87.93216704,4.2703
578,89.93062538,3.7982
579,91.92908372,3.5847
580,93.92754207,3.2913
581,95.92600041,2.9512
582,97.92445875,2.5936
583,99.92291709,2.2715
584,101.9213754,1.969
585,103.9198338,1.6388
586,105.9182921,1.3546
587,107.9167505,1.1
588,109.9152088,0.8497
589,111.9136671,0.6123
590,113.9121255,0.3456
591,115.9105838,0.1696
592,117.9090422,0.1789
593,119.9075005,0.1865
594,121.9059588,0.1933
595,123.9044172,0.1873
596,125.9028755,0.1305
597,127.9013339,0.09
598,129.8997922,0.0457
599,131.8982506,-0.0203
600,133.8967089,-0.1026
601,135.8951672,-0.1872
602,137.8936256,-0.2395
603,139.8920839,-0.2647
604,141.8905423,-0.221
605,143.8890006,-0.122
606,145.887459,-0.2822
607,147.8859173,-0.3227
608,149.8843756,-0.3642
609,0,4.9189
610,1.99845834,4.8339
611,3.996916682,4.7644
612,5.995375024,4.7143
613,7.993833367,4.6825
614,9.992291709,4.6332
615,11.99075005,4.5971
616,13.98920839,4.5673
617,15.98766673,4.5174
618,17.98612507,4.4813
619,19.98458341,4.4341
620,21.98304176,4.3988
621,23.9815001,4.3539
622,25.97995844,4.334
623,27.97841678,4.3168
624,29.97687513,4.2987
625,31.97533347,4.2611
626,33.97379181,4.2507
627,35.97225015,4.2373
628,37.9707085,4.1877
629,39.96916683,4.1677
630,41.96762518,4.1482
631,43.96608352,4.1281
632,45.96454186,4.1068
633,47.9630002,4.0924
634,49.96145854,4.0689
635,51.95991689,4.098
636,53.95837523,4.118
637,55.95683357,4.1537
638,57.95529191,4.1615
639,59.95375025,4.2207
640,61.95220859,4.2761
641,63.95066694,4.3748
642,65.94912528,4.4091
643,67.94758362,4.4887
644,69.94604196,4.5625
645,71.9445003,4.6067
646,73.94295865,4.6289
647,75.94141699,4.6232
648,77.93987533,4.5992
649,79.93833367,4.3843
650,81.93679202,3.878
651,83.93525036,3.3976
652,85.9337087,3.0095
653,87.93216704,2.6213
654,89.93062538,2.2251
655,91.92908372,1.9132
656,93.92754207,1.5906
657,95.92600041,1.2844
658,97.92445875,1.0344
659,99.92291709,0.7738
660,101.9213754,0.496
661,103.9198338,0.2454
662,105.9182921,0.0961
663,107.9167505,0.103
664,109.9152088,0.1545
665,111.9136671,0.1643
666,113.9121255,0.1698
667,115.9105838,0.0988
668,117.9090422,0.0585
669,119.9075005,-0.0182
670,121.9059589,-0.0962
671,123.9044172,-0.1426
672,125.9028755,-0.1528
673,127.9013339,-0.1811
674,129.8997922,-0.2161
675,131.8982506,-0.1654
676,133.8967089,-0.0778
677,135.8951672,-0.198
678,137.8936256,-0.2693
679,139.8920839,-0.2964
680,141.8905423,-0.3606
681,143.8890006,-0.2976
682,145.8874589,-0.2832
683,147.8859173,-0.2605
684,149.8843756,-0.2603
685,0,4.3377
686,1.998458344,4.3004
687,3.996916683,4.2784
688,5.995375027,4.2523
689,7.99383337,4.2227
690,9.99229171,4.2409
691,11.99075005,4.2269
692,13.9892084,4.2427
693,15.98766673,4.2411
694,17.98612508,4.2336
695,19.98458342,4.2228
696,21.98304176,4.203
697,23.9815001,4.191
698,25.97995844,4.1648
699,27.97841679,4.17
700,29.97687513,4.1583
701,31.97533347,4.1208
702,33.97379181,4.1148
703,35.97225015,4.0937
704,37.97070849,4.0921
705,39.96916684,4.094
706,41.96762518,4.0826
707,43.96608352,4.107
708,45.96454186,4.1056
709,47.96300021,4.1407
710,49.96145855,4.1684
711,51.95991689,4.1871
712,53.95837523,4.2092
713,55.95683357,4.256
714,57.95529192,4.3151
715,59.95375026,4.3798
716,61.9522086,4.4317
717,63.95066694,4.4751
718,65.94912528,4.5126
719,67.94758362,4.5794
720,69.94604197,4.5815
721,71.94450031,4.5525
722,73.94295865,4.5245
723,75.94141699,4.4525
724,77.93987533,4.2021
725,79.93833368,3.8612
726,81.93679202,3.3472
727,83.93525036,2.7189
728,85.9337087,2.3348
729,87.93216704,1.9455
730,89.93062538,1.6115
731,91.92908373,1.323
732,93.92754207,1.0391
733,95.92600041,0.7883
734,97.92445875,0.5539
735,99.9229171,0.368
736,101.9213754,0.2171
737,103.9198338,0.0771
738,105.9182921,0.0547
739,107.9167505,0.0332
740,109.9152088,0.02
741,111.9136671,-0.0088
742,113.9121255,-0.0374
743,115.9105838,-0.0715
744,117.9090422,-0.0926
745,119.9075005,-0.0962
746,121.9059589,-0.1251
747,123.9044172,-0.1375
748,125.9028755,-0.1478
749,127.9013339,-0.2058
750,129.8997922,-0.2563
751,131.8982506,-0.3334
752,133.8967089,-0.3098
753,135.8951672,-0.3636
754,137.8936256,-0.2583
755,139.8920839,-0.166
756,141.8905423,-0.1865
757,143.8890006,-0.2472
758,145.887459,-0.2301
759,147.8859173,-0.2976
760,149.8843756,-0.31
761,0,4.1779
762,1.998458338,4.1575
763,3.996916681,4.1472
764,5.995375023,4.1584
765,7.993833366,4.1386
766,9.992291709,4.1433
767,11.99075005,4.09
768,13.98920839,4.1029
769,15.98766673,4.1046
770,17.98612508,4.0912
771,19.98458342,4.0664
772,21.98304176,4.08
773,23.9815001,4.0971
774,25.97995844,4.1175
775,27.97841679,4.0885
776,29.97687512,4.0976
777,31.97533347,4.1347
778,33.97379181,4.1263
779,35.97225015,4.1292
780,37.97070849,4.172
781,39.96916683,4.2069
782,41.96762518,4.2697
783,43.96608352,4.2979
784,45.96454186,4.3418
785,47.9630002,4.38
786,49.96145854,4.4235
787,51.95991689,4.4027
788,53.95837523,4.4565
789,55.95683357,4.4645
790,57.95529191,4.4314
791,59.95375025,4.4056
792,61.9522086,4.414
793,63.95066694,4.4197
794,65.94912528,4.4036
795,67.94758362,4.4253
796,69.94604196,4.4572
797,71.94450031,4.4575
798,73.94295865,4.4374
799,75.94141699,4.4235
800,77.93987533,3.9847
801,79.93833367,3.1758
802,81.93679201,2.5664
803,83.93525036,2.1645
804,85.9337087,1.8817
805,87.93216704,1.5528
806,89.93062538,1.2446
807,91.92908372,0.9942
808,93.92754206,0.7377
809,95.92600041,0.4798
810,97.92445875,0.2783
811,99.92291709,0.2084
812,101.9213754,0.2418
813,103.9198338,0.2438
814,105.9182921,0.2264
815,107.9167505,0.2321
816,109.9152088,0.2748
817,111.9136671,0.2203
818,113.9121255,0.1754
819,115.9105838,0.1245
820,117.9090422,0.0782
821,119.9075005,0.0162
822,121.9059589,-0.0231
823,123.9044172,-0.0782
824,125.9028755,-0.1191
825,127.9013339,-0.1685
826,129.8997922,-0.1697
827,131.8982506,-0.1494
828,133.8967089,-0.2014
829,135.8951672,-0.2349
830,137.8936256,-0.3111
831,139.8920839,-0.3413
832,141.8905423,-0.3247
833,143.8890006,-0.3136
834,145.887459,-0.33
835,147.8859173,-0.3465
836,149.8843756,-0.375
837,0,5.1105
838,1.99845834,4.6084
839,3.996916682,4.4283
840,5.995375026,4.2904
841,7.993833367,4.1779
842,9.992291707,4.0858
843,11.99075005,4.0565
844,13.98920839,4.0502
845,15.98766673,4.0602
846,17.98612508,4.0293
847,19.98458342,4.014
848,21.98304176,3.9982
849,23.9815001,4.0476
850,25.97995844,4.093
851,27.97841679,4.0872
852,29.97687513,4.1035
853,31.97533347,4.0915
854,33.97379181,4.1235
855,35.97225015,4.1333
856,37.97070849,4.1743
857,39.96916684,4.1683
858,41.96762518,4.183
859,43.96608352,4.2191
860,45.96454186,4.2337
861,47.9630002,4.2631
862,49.96145855,4.3015
863,51.95991689,4.3392
864,53.95837523,4.3959
865,55.95683357,4.438
866,57.95529191,4.4727
867,59.95375026,4.5209
868,61.9522086,4.5076
869,63.95066694,4.5207
870,65.94912528,4.5398
871,67.94758362,4.5202
872,69.94604196,4.4851
873,71.94450031,4.463
874,73.94295865,4.4491
875,75.94141699,4.4583
876,77.93987533,4.4023
877,79.93833367,4.4092
878,81.93679202,4.4769
879,83.93525036,4.4208
880,85.9337087,4.0175
881,87.93216704,3.5311
882,89.93062538,2.9911
883,91.92908372,2.518
884,93.92754207,2.1125
885,95.92600041,1.762
886,97.92445875,1.5137
887,99.92291709,1.2407
888,101.9213754,1.0245
889,103.9198338,0.9124
890,105.9182921,0.7796
891,107.9167505,0.6336
892,109.9152088,0.5306
893,111.9136671,0.4869
894,113.9121255,0.4212
895,115.9105838,0.4293
896,117.9090422,0.3872
897,119.9075005,0.3449
898,121.9059589,0.2609
899,123.9044172,0.2757
900,125.9028755,0.2532
901,127.9013339,0.223
902,129.8997922,0.2039
903,131.8982506,0.1686
904,133.8967089,0.1199
905,135.8951672,0.0356
906,137.8936256,-0.014
907,139.8920839,-0.0605
908,141.8905423,-0.1554
909,143.8890006,-0.1722
910,145.887459,-0.1747
911,147.8859173,-0.2249
912,149.8843756,-0.2668
913,0,4.8879
914,1.998458342,5.1529
915,3.996916684,5.0795
916,5.995375027,4.7106
917,7.993833365,4.5143
918,9.992291709,4.3844
919,11.99075005,4.3246
920,13.98920839,4.2415
921,15.98766674,4.1977
922,17.98612508,4.1872
923,19.98458342,4.1689
924,21.98304176,4.1251
925,23.9815001,4.119
926,25.97995844,4.1413
927,27.97841679,4.0938
928,29.97687513,4.0626
929,31.97533347,4.0278
930,33.97379181,4.0322
931,35.97225015,3.9915
932,37.9707085,4.0068
933,39.96916684,4.0008
934,41.96762518,3.9994
935,43.96608352,4.0016
936,45.96454186,4.0082
937,47.96300021,4.0049
938,49.96145855,4.0024
939,51.95991689,4.0043
940,53.95837523,4.026
941,55.95683357,4.0876
942,57.95529191,4.093
943,59.95375026,4.1453
944,61.9522086,4.198
945,63.95066694,4.2604
946,65.94912528,4.3011
947,67.94758363,4.3215
948,69.94604196,4.3436
949,71.94450031,4.3351
950,73.94295865,4.3604
951,75.94141699,4.3463
952,77.93987533,4.3652
953,79.93833367,4.4062
954,81.93679202,4.4338
955,83.93525036,4.1379
956,85.9337087,3.7307
957,87.93216704,3.5504
958,89.93062538,3.4327
959,91.92908373,3.195
960,93.92754207,2.8554
961,95.92600041,2.4713
962,97.92445875,2.1101
963,99.92291709,1.8172
964,101.9213754,1.5507
965,103.9198338,1.2978
966,105.9182921,1.1198
967,107.9167505,0.9674
968,109.9152088,0.8176
969,111.9136671,0.6969
970,113.9121255,0.606
971,115.9105838,0.6042
972,117.9090422,0.66
973,119.9075005,0.6075
974,121.9059589,0.5681
975,123.9044172,0.4518
976,125.9028755,0.4076
977,127.9013339,0.3405
978,129.8997922,0.2893
979,131.8982506,0.2405
980,133.8967089,0.1958
981,135.8951672,0.1455
982,137.8936256,0.066
983,139.8920839,0.0071
984,141.8905423,-0.0393
985,143.8890006,-0.1342
986,145.887459,-0.2114
987,147.8859173,-0.23
988,149.8843756,-0.2367
989,0,4.274
990,1.998458342,4.3902
991,3.996916686,4.6484
992,5.995375027,4.8561
993,7.993833368,5.0343
994,9.992291711,5.2754
995,11.99075005,5.3716
996,13.98920839,5.3781
997,15.98766674,5.2846
998,17.98612508,4.8475
999,19.98458342,4.5276
1000,21.98304176,4.3819
1001,23.9815001,4.2588
1002,25.97995844,4.207
1003,27.97841679,4.2048
1004,29.97687513,4.1975
1005,31.97533347,4.2178
1006,33.97379181,4.22
1007,35.97225016,4.2123
1008,37.9707085,4.1806
1009,39.96916684,4.1981
1010,41.96762518,4.2057
1011,43.96608352,4.1959
1012,45.96454186,4.2017
1013,47.96300021,4.2186
1014,49.96145855,4.2078
1015,51.95991689,4.2125
1016,53.95837523,4.2129
1017,55.95683357,4.2378
1018,57.95529191,4.2627
1019,59.95375026,4.2799
1020,61.9522086,4.2978
1021,63.95066694,4.3232
1022,65.94912528,4.3361
1023,67.94758362,4.3274
1024,69.94604197,4.3805
1025,71.94450031,4.3675
1026,73.94295865,4.4131
1027,75.94141699,4.4167
1028,77.93987533,4.4434
1029,79.93833367,4.3773
1030,81.93679201,4.1776
1031,83.93525036,3.9204
1032,85.9337087,3.7107
1033,87.93216704,3.4766
1034,89.93062538,3.3408
1035,91.92908373,3.2342
1036,93.92754207,3.1367
1037,95.92600041,3.0417
1038,97.92445875,2.9025
1039,99.92291709,2.7324
1040,101.9213754,2.5852
1041,103.9198338,2.4239
1042,105.9182921,2.2483
1043,107.9167505,2.0508
1044,109.9152088,1.8475
1045,111.9136671,1.6087
1046,113.9121255,1.3927
1047,115.9105838,1.2
1048,117.9090422,0.9693
1049,119.9075005,0.7796
1050,121.9059589,0.6686
1051,123.9044172,0.5772
1052,125.9028755,0.5069
1053,127.9013339,0.3923
1054,129.8997922,0.3262
1055,131.8982506,0.2556
1056,133.8967089,0.1779
1057,135.8951672,0.0736
1058,137.8936256,0.0383
1059,139.8920839,-0.0362
1060,141.8905423,-0.0892
1061,143.8890006,-0.0992
1062,145.887459,-0.173
1063,147.8859173,-0.243
1064,149.8843756,-0.2449
1065,0,4.7569
1066,1.998458342,4.5273
1067,3.996916684,4.7023
1068,5.995375023,5.0942
1069,7.993833369,5.1387
1070,9.992291708,5.1381
1071,11.99075005,5.3149
