Date Time, Water Level, Sigma, I, L 
2015-12-28 07:00,1.389,0.004,0,0
2015-12-28 08:00,1.407,0.002,0,0
2015-12-28 09:00,1.233,0.004,0,0
2015-12-28 10:00,1.021,0.003,0,0
2015-12-28 11:00,0.837,0.002,0,0
2015-12-28 12:00,0.736,0.002,0,0
2015-12-28 13:00,0.773,,0,0
2015-12-28 14:00,0.939,0.005,0,0
2015-12-28 15:00,1.201,0.006,0,0
2015-12-28 16:00,1.500,0.005,0,0
2015-12-28 17:00,1.754,0.004,0,0
2015-12-28 18:00,1.900,0.007,0,0
2015-12-28 19:00,1.856,0.006,0,0
2015-12-28 20:00,1.635,0.006,0,0
2015-12-28 21:00,1.284,0.010,0,0
2015-12-28 22:00,0.898,0.005,0,0
2015-12-28 23:00,0.527,0.004,0,0
2015-12-29 00:00,0.218,0.006,0,0
2015-12-29 01:00,0.055,0.005,0,0
2015-12-29 02:00,0.093,0.002,0,0
2015-12-29 03:00,0.281,0.003,0,0
2015-12-29 04:00,0.549,0.003,0,0
2015-12-29 05:00,0.892,0.004,0,0
2015-12-29 06:00,1.208,0.003,0,0
2015-12-29 07:00,1.395,0.003,0,0
2015-12-29 08:00,1.448,0.004,0,0
2015-12-29 09:00,1.418,0.010,0,0
2015-12-29 10:00,1.282,0.009,0,0
2015-12-29 11:00,1.120,0.007,0,0
2015-12-29 12:00,0.955,0.008,0,0
2015-12-29 13:00,0.859,0.021,0,0
2015-12-29 14:00,0.900,0.006,0,0
2015-12-29 15:00,1.040,0.018,0,0
2015-12-29 16:00,1.256,0.015,0,0
2015-12-29 17:00,1.474,0.007,0,0
2015-12-29 18:00,1.674,0.013,0,0
2015-12-29 19:00,1.730,0.007,0,0
2015-12-29 20:00,1.628,0.008,0,0
2015-12-29 21:00,1.415,0.009,0,0
2015-12-29 22:00,1.087,0.019,0,0
2015-12-29 23:00,0.750,0.024,0,0
2015-12-30 00:00,0.439,0.009,0,0
2015-12-30 01:00,0.227,0.005,0,0
2015-12-30 02:00,0.128,0.005,0,0
2015-12-30 03:00,0.163,0.005,0,0
2015-12-30 04:00,0.331,0.003,0,0
2015-12-30 05:00,0.623,0.013,0,0
2015-12-30 06:00,0.896,0.011,0,0
2015-12-30 07:00,1.150,0.018,0,0
2015-12-30 08:00,1.319,0.007,0,0
2015-12-30 09:00,1.369,0.009,0,0
2015-12-30 10:00,1.294,0.016,0,0
2015-12-30 11:00,1.164,0.015,0,0
2015-12-30 12:00,1.008,0.006,0,0
2015-12-30 13:00,0.891,0.015,0,0
2015-12-30 14:00,0.846,0.021,0,0
2015-12-30 15:00,0.856,0.018,0,0
2015-12-30 16:00,0.991,0.017,0,0
2015-12-30 17:00,1.157,0.010,0,0
2015-12-30 18:00,1.310,0.019,0,0
2015-12-30 19:00,1.431,0.010,0,0
2015-12-30 20:00,1.471,0.013,0,0
2015-12-30 21:00,1.364,0.007,0,0
2015-12-30 22:00,1.153,0.006,0,0
2015-12-30 23:00,0.919,0.007,0,0
2015-12-31 00:00,0.672,0.015,0,0
2015-12-31 01:00,0.426,0.008,0,0
2015-12-31 02:00,0.271,0.011,0,0
2015-12-31 03:00,0.232,0.010,0,0
2015-12-31 04:00,0.344,0.005,0,0
2015-12-31 05:00,0.533,0.003,0,0
2015-12-31 06:00,0.738,0.015,0,0
2015-12-31 07:00,0.996,0.010,0,0
2015-12-31 08:00,1.227,0.004,0,0
2015-12-31 09:00,1.349,0.004,0,0
2015-12-31 10:00,1.368,0.006,0,0
2015-12-31 11:00,1.315,0.006,0,0
2015-12-31 12:00,1.225,0.010,0,0
2015-12-31 13:00,1.080,0.005,0,0
2015-12-31 14:00,0.933,0.004,0,0
2015-12-31 15:00,0.885,0.004,0,0
2015-12-31 16:00,0.915,0.003,0,0
2015-12-31 17:00,0.998,0.017,0,0
2015-12-31 18:00,1.106,0.018,0,0
2015-12-31 19:00,1.210,0.010,0,0
2015-12-31 20:00,1.279,0.008,0,0
2015-12-31 21:00,1.260,0.008,0,0
2015-12-31 22:00,1.192,0.005,0,0
2015-12-31 23:00,1.080,0.007,0,0
