Date Time, Water Level, Sigma, I, L 
2015-09-30 05:00,1.777,0.006,0,0
2015-09-30 06:00,1.927,0.003,0,0
2015-09-30 07:00,1.817,0.004,0,0
2015-09-30 08:00,1.542,0.005,0,0
2015-09-30 09:00,1.176,0.008,0,0
2015-09-30 10:00,0.818,0.004,0,0
2015-09-30 11:00,0.568,0.002,0,0
2015-09-30 12:00,0.463,0.001,0,0
2015-09-30 13:00,0.594,0.007,0,0
2015-09-30 14:00,0.943,0.009,0,0
2015-09-30 15:00,1.341,0.013,0,0
2015-09-30 16:00,1.757,0.007,0,0
2015-09-30 17:00,2.117,0.009,0,0
2015-09-30 18:00,2.294,0.007,0,0
2015-09-30 19:00,2.211,0.006,0,0
2015-09-30 20:00,1.894,0.008,0,0
2015-09-30 21:00,1.436,0.007,0,0
2015-09-30 22:00,0.973,0.007,0,0
2015-09-30 23:00,0.539,0.007,0,0
