Date Time, Water Level, Sigma, I, L 
2015-12-29 13:00,0.804,0.017,0,0
2015-12-29 14:00,0.844,0.015,0,0
2015-12-29 15:00,0.937,0.015,0,0
2015-12-29 16:00,1.160,0.015,0,0
2015-12-29 17:00,1.379,0.020,0,0
2015-12-29 18:00,1.562,0.025,0,0
2015-12-29 19:00,1.610,0.022,0,0
2015-12-29 20:00,1.522,0.032,0,0
2015-12-29 21:00,1.312,0.021,0,0
2015-12-29 22:00,1.037,0.024,0,0
2015-12-29 23:00,0.698,0.022,0,0
2015-12-30 00:00,0.405,0.035,0,0
2015-12-30 01:00,0.198,0.026,0,0
2015-12-30 02:00,0.071,0.028,0,0
2015-12-30 03:00,0.106,0.026,0,0
2015-12-30 04:00,0.262,0.029,0,0
2015-12-30 05:00,0.520,0.028,0,0
2015-12-30 06:00,0.796,0.025,0,0
2015-12-30 07:00,1.060,0.028,0,0
2015-12-30 08:00,1.237,0.032,0,0
2015-12-30 09:00,1.299,0.030,0,0
2015-12-30 10:00,1.254,0.027,0,0
2015-12-30 11:00,1.114,0.032,0,0
2015-12-30 12:00,0.947,0.023,0,0
2015-12-30 13:00,0.847,0.019,0,0
2015-12-30 14:00,0.774,0.034,0,0
2015-12-30 15:00,0.828,0.029,0,0
2015-12-30 16:00,0.930,0.027,0,0
2015-12-30 17:00,1.083,0.033,0,0
2015-12-30 18:00,1.236,0.030,0,0
2015-12-30 19:00,1.349,0.024,0,0
2015-12-30 20:00,1.355,0.029,0,0
2015-12-30 21:00,1.277,0.024,0,0
2015-12-30 22:00,1.096,0.021,0,0
2015-12-30 23:00,0.861,0.022,0,0
2015-12-31 00:00,0.591,0.026,0,0
2015-12-31 01:00,0.404,0.018,0,0
2015-12-31 02:00,0.260,0.032,0,0
2015-12-31 03:00,0.235,0.016,0,0
2015-12-31 04:00,0.269,0.016,0,0
2015-12-31 05:00,0.443,0.030,0,0
2015-12-31 06:00,0.647,0.021,0,0
2015-12-31 07:00,0.905,0.018,0,0
2015-12-31 08:00,1.126,0.020,0,0
2015-12-31 09:00,1.262,0.023,0,0
2015-12-31 10:00,1.283,0.022,0,0
2015-12-31 11:00,1.268,0.021,0,0
2015-12-31 12:00,1.171,0.022,0,0
2015-12-31 13:00,1.020,0.018,0,0
2015-12-31 14:00,0.899,0.018,0,0
2015-12-31 15:00,0.826,0.020,0,0
2015-12-31 16:00,0.820,0.019,0,0
2015-12-31 17:00,0.884,0.018,0,0
2015-12-31 18:00,1.029,0.019,0,0
2015-12-31 19:00,1.119,0.024,0,0
2015-12-31 20:00,1.199,0.024,0,0
2015-12-31 21:00,1.194,0.025,0,0
2015-12-31 22:00,1.113,0.024,0,0
2015-12-31 23:00,1.007,0.016,0,0
