Date Time, Water Level, Sigma, I, L 
2015-09-27 23:00,0.332,0.027,0,0
2015-09-28 00:00,0.574,0.019,0,0
2015-09-28 01:00,0.960,0.022,0,0
2015-09-28 02:00,1.438,0.022,0,0
2015-09-28 03:00,1.811,0.023,0,0
2015-09-28 04:00,2.066,0.036,0,0
2015-09-28 05:00,2.049,0.031,0,0
2015-09-28 06:00,1.812,0.029,0,0
2015-09-28 07:00,1.423,0.020,0,0
2015-09-28 08:00,0.954,0.018,0,0
2015-09-28 09:00,0.548,0.016,0,0
2015-09-28 10:00,0.260,0.015,0,0
2015-09-28 11:00,0.232,0.015,0,0
2015-09-28 12:00,0.408,0.020,0,0
2015-09-28 13:00,0.763,0.018,0,0
2015-09-28 14:00,1.241,0.015,0,0
2015-09-28 15:00,1.707,0.016,0,0
2015-09-28 16:00,2.023,0.021,0,0
2015-09-28 17:00,2.120,0.022,0,0
2015-09-28 18:00,1.971,0.026,0,0
2015-09-28 19:00,1.611,0.039,0,0
2015-09-28 20:00,1.135,0.027,0,0
2015-09-28 21:00,0.651,0.014,0,0
2015-09-28 22:00,0.315,0.021,0,0
2015-09-28 23:00,0.161,0.018,0,0
2015-09-29 00:00,0.239,0.021,0,0
2015-09-29 01:00,0.507,0.022,0,0
2015-09-29 02:00,0.910,0.016,0,0
2015-09-29 03:00,1.367,0.028,0,0
2015-09-29 04:00,1.746,0.022,0,0
2015-09-29 05:00,1.925,0.028,0,0
2015-09-29 06:00,1.885,0.025,0,0
2015-09-29 07:00,1.636,0.024,0,0
2015-09-29 08:00,1.224,0.022,0,0
2015-09-29 09:00,0.817,0.020,0,0
2015-09-29 10:00,0.490,0.019,0,0
2015-09-29 11:00,0.317,0.018,0,0
2015-09-29 12:00,0.379,0.024,0,0
2015-09-29 13:00,0.615,0.019,0,0
2015-09-29 14:00,1.009,0.017,0,0
2015-09-29 15:00,1.453,0.017,0,0
2015-09-29 16:00,1.863,0.022,0,0
2015-09-29 17:00,2.108,0.018,0,0
2015-09-29 18:00,2.131,0.034,0,0
2015-09-29 19:00,1.887,0.023,0,0
2015-09-29 20:00,1.493,0.029,0,0
2015-09-29 21:00,1.008,0.023,0,0
2015-09-29 22:00,0.572,0.021,0,0
2015-09-29 23:00,0.272,0.020,0,0
2015-09-30 00:00,0.141,0.020,0,0
2015-09-30 01:00,0.234,0.026,0,0
2015-09-30 02:00,0.523,0.025,0,0
2015-09-30 03:00,0.924,0.017,0,0
2015-09-30 04:00,1.343,0.028,0,0
2015-09-30 05:00,1.638,0.016,0,0
2015-09-30 06:00,1.781,0.022,0,0
2015-09-30 07:00,1.720,0.023,0,0
2015-09-30 08:00,1.481,0.021,0,0
2015-09-30 09:00,1.135,0.013,0,0
2015-09-30 10:00,0.829,0.017,0,0
2015-09-30 11:00,0.586,0.017,0,0
2015-09-30 12:00,0.490,0.027,0,0
2015-09-30 13:00,0.583,0.014,0,0
2015-09-30 14:00,0.854,0.024,0,0
2015-09-30 15:00,1.238,0.017,0,0
2015-09-30 16:00,1.659,0.022,0,0
2015-09-30 17:00,1.978,0.027,0,0
2015-09-30 18:00,2.156,0.024,0,0
2015-09-30 19:00,2.078,0.035,0,0
2015-09-30 20:00,1.825,0.027,0,0
2015-09-30 21:00,1.415,0.028,0,0
2015-09-30 22:00,0.939,0.019,0,0
2015-09-30 23:00,0.543,0.020,0,0
