Date Time, Water Level, Sigma, I, L 
2015-12-31 04:00,0.256,0.087,0,0
2015-12-31 05:00,0.428,0.076,0,0
2015-12-31 06:00,0.677,0.000,1,0
2015-12-31 07:00,0.915,0.000,0,0
2015-12-31 08:00,1.124,0.108,0,0
2015-12-31 09:00,1.229,0.106,0,0
2015-12-31 10:00,1.245,0.089,0,0
2015-12-31 11:00,1.209,0.000,1,0
2015-12-31 12:00,1.089,0.071,0,0
2015-12-31 13:00,0.956,0.091,0,0
2015-12-31 14:00,0.878,0.064,0,0
2015-12-31 15:00,0.829,0.058,0,0
2015-12-31 16:00,0.822,0.075,0,0
2015-12-31 17:00,0.899,0.073,0,0
2015-12-31 18:00,1.018,0.064,0,0
2015-12-31 19:00,1.121,0.000,1,0
2015-12-31 20:00,1.169,0.000,1,0
2015-12-31 21:00,1.170,0.000,0,0
2015-12-31 22:00,1.074,0.056,0,0
2015-12-31 23:00,0.950,0.000,0,0
