Date Time, Water Level, Sigma, I, L 
2015-09-01 00:00,0.271,0.104,0,0
2015-09-01 01:00,0.393,0.098,0,0
2015-09-01 02:00,0.622,0.000,1,0
2015-09-01 03:00,0.990,0.086,0,0
2015-09-01 04:00,1.379,0.084,0,0
2015-09-01 05:00,1.692,0.066,0,0
2015-09-01 06:00,1.808,0.000,0,0
2015-09-01 07:00,1.721,0.000,0,0
2015-09-01 08:00,1.460,0.086,0,0
2015-09-01 09:00,1.075,0.000,0,0
2015-09-01 10:00,0.663,0.088,0,0
2015-09-01 11:00,0.335,0.000,1,0
2015-09-01 12:00,0.184,0.000,1,0
2015-09-01 13:00,0.210,0.074,0,0
2015-09-01 14:00,0.398,0.080,0,0
2015-09-01 15:00,0.771,0.120,0,0
2015-09-01 16:00,1.163,0.100,0,0
2015-09-01 17:00,1.533,0.095,0,0
2015-09-01 18:00,1.796,0.099,0,0
2015-09-01 19:00,1.874,0.088,0,0
2015-09-01 20:00,1.700,0.000,0,0
2015-09-01 21:00,1.372,0.086,0,0
2015-09-01 22:00,0.981,0.000,0,0
2015-09-01 23:00,0.628,0.000,0,0
2015-09-02 00:00,0.387,0.100,0,0
2015-09-02 01:00,0.285,0.092,0,0
2015-09-02 02:00,0.372,0.095,0,0
2015-09-02 03:00,0.637,0.101,0,0
2015-09-02 04:00,0.968,0.000,1,0
2015-09-02 05:00,1.276,0.079,0,0
2015-09-02 06:00,1.506,0.000,1,0
2015-09-02 07:00,1.620,0.115,0,0
2015-09-02 08:00,1.511,0.087,0,0
2015-09-02 09:00,1.265,0.092,0,0
2015-09-02 10:00,0.964,0.000,0,0
2015-09-02 11:00,0.640,0.104,0,0
2015-09-02 12:00,0.422,0.091,0,0
2015-09-02 13:00,0.344,0.064,0,0
2015-09-02 14:00,0.407,0.089,0,0
2015-09-02 15:00,0.629,0.075,0,0
2015-09-02 16:00,0.966,0.072,0,0
2015-09-02 17:00,1.308,0.099,0,0
2015-09-02 18:00,1.634,0.089,0,0
2015-09-02 19:00,1.821,0.065,0,0
2015-09-02 20:00,1.798,0.065,0,0
2015-09-02 21:00,1.615,0.000,1,0
2015-09-02 22:00,1.314,0.078,0,0
2015-09-02 23:00,0.974,0.086,0,0
2015-09-03 00:00,0.641,0.075,0,0
2015-09-03 01:00,0.420,0.094,0,0
2015-09-03 02:00,0.351,0.000,1,0
2015-09-03 03:00,0.433,0.066,0,0
2015-09-03 04:00,0.604,0.060,0,0
2015-09-03 05:00,0.856,0.081,0,0
2015-09-03 06:00,1.104,0.100,0,0
2015-09-03 07:00,1.297,0.057,0,0
2015-09-03 08:00,1.391,0.103,0,0
2015-09-03 09:00,1.342,0.077,0,0
2015-09-03 10:00,1.166,0.070,0,0
2015-09-03 11:00,0.916,0.000,1,0
2015-09-03 12:00,0.732,0.000,0,0
2015-09-03 13:00,0.592,0.082,0,0
2015-09-03 14:00,0.541,0.065,0,0
2015-09-03 15:00,0.651,0.060,0,0
2015-09-03 16:00,0.853,0.000,0,0
2015-09-03 17:00,1.112,0.083,0,0
2015-09-03 18:00,1.395,0.000,1,0
2015-09-03 19:00,1.631,0.083,0,0
2015-09-03 20:00,1.762,0.115,0,0
2015-09-03 21:00,1.751,0.069,0,0
2015-09-03 22:00,1.594,0.073,0,0
2015-09-03 23:00,1.321,0.071,0,0
2015-09-04 00:00,0.998,0.000,1,0
2015-09-04 01:00,0.752,0.000,0,0
2015-09-04 02:00,0.528,0.042,0,0
2015-09-04 03:00,0.420,0.076,0,0
2015-09-04 04:00,0.430,0.055,0,0
2015-09-04 05:00,0.556,0.052,0,0
2015-09-04 06:00,0.751,0.064,0,0
2015-09-04 07:00,0.949,0.000,0,0
2015-09-04 08:00,1.128,0.060,0,0
2015-09-04 09:00,1.226,0.082,0,0
2015-09-04 10:00,1.210,0.060,0,0
2015-09-04 11:00,1.130,0.059,0,0
2015-09-04 12:00,1.016,0.000,1,0
2015-09-04 13:00,0.868,0.000,1,0
2015-09-04 14:00,0.769,0.049,0,0
2015-09-04 15:00,0.758,0.000,0,0
2015-09-04 16:00,0.822,0.043,0,0
2015-09-04 17:00,0.974,0.056,0,0
2015-09-04 18:00,1.166,0.066,0,0
2015-09-04 19:00,1.389,0.064,0,0
2015-09-04 20:00,1.573,0.081,0,0
2015-09-04 21:00,1.695,0.088,0,0
2015-09-04 22:00,1.705,0.099,0,0
2015-09-04 23:00,1.550,0.085,0,0
2015-09-05 00:00,1.336,0.084,0,0
2015-09-05 01:00,1.077,0.079,0,0
2015-09-05 02:00,0.829,0.086,0,0
2015-09-05 03:00,0.598,0.086,0,0
2015-09-05 04:00,0.473,0.082,0,0
2015-09-05 05:00,0.424,0.085,0,0
2015-09-05 06:00,0.481,0.000,1,0
2015-09-05 07:00,0.617,0.089,0,0
2015-09-05 08:00,0.792,0.095,0,0
2015-09-05 09:00,0.962,0.086,0,0
2015-09-05 10:00,1.100,0.000,0,0
2015-09-05 11:00,1.172,0.103,0,0
2015-09-05 12:00,1.143,0.114,0,0
2015-09-05 13:00,1.093,0.000,1,0
